Name;Site ;Plot ;Date;Open_water;Bare_rock;Bare_soil;Species ;Genus;Abundance;distance_road;dist_t1;dist_t2;dist_t3;dist_t4;dist_t5;Altitude_point;Altitude_nearest_road;D altitude;Operation_start;Invasive;Com;Str;Rud;CSR;L;F;R;N;S;Classification;X_Coord;Y_Coord
Ytre_vikna;3;3;21.07.2024;0;0;20;Calluna vulgaris ;Calluna;7;8,6;148,83;215,64;401,42;478,41;511,7;97,63;100,68;-3,05;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589850,8883;7198973,97
Ytre_vikna;3;3;21.07.2024;0;0;20;Carex pilulifera;Carex;3;8,6;148,83;215,64;401,42;478,41;511,7;97,63;100,68;-3,05;2012;NOL ;13,81;48,54;37,65;SR/CSR;7;5;3;2;0;V;589850,8883;7198973,97
Ytre_vikna;3;3;21.07.2024;0;0;20;Lysimachia europaea;Lysimachia;7;8,6;148,83;215,64;401,42;478,41;511,7;97,63;100,68;-3,05;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;589850,8883;7198973,97
Ytre_vikna;3;3;21.07.2024;0;0;20;Molinia caerulea;Molinia;5;8,6;148,83;215,64;401,42;478,41;511,7;97,63;100,68;-3,05;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;589850,8883;7198973,97
Ytre_vikna;3;4;19.07.2024;0;0;10;Andromeda polifolia;Andromeda;8;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;2,28;97,72;0;S;9;9;1;1;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Arctous alpina ;Arctous;6;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Betula nana;Betula;18;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Calluna vulgaris ;Calluna;9;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Carex panicea;Carex;5;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Carex vaginata;Carex;10;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL ;12,56;55,36;32,08;S/CSR;7;6;6;3;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Cladonia sp.;Cladonia;14;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL ;;;;;;;;;;L;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Empetrum nigrum;Empetrum ;20;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;0;100;0;S;7;6;2;1;0;V;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Hylocomium splendens;Hylocomium;6;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;6;5;4;2;0;B;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Hypnum cupressiforme;Hypnum;18;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;6;4;4;4;0;B;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Pleurozium schreberi;Pleurozium;17;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;6;5;2;2;0;B;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Ptilidium ciliare;Ptilidium;1;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;6;5;2;2;0;B;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Racomitrium lanuginosum;Racomitrium;12;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;7;4;2;1;0;B;590633,2403;7199784,53
Ytre_vikna;3;4;19.07.2024;0;0;10;Rhytidiadelphus loreus;Rhytidiadelphus;9;5,64;215,48;217,21;272,65;402,06;423,4;116,38;117,02;-0,65;2012;NOL;;;;;5;6;2;2;0;B;590633,2403;7199784,53
Ytre_vikna;3;5;19.07.2024;0;10;0;Antennaria dioica;Antennaria;4;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;1,78;79,14;19,09;S/SR;8;5;4;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Arctous alpina ;Arctous;6;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Barbilophozia barbata;Barbilophozia;2;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;;;;;5;5;3;2;0;B;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Calluna vulgaris ;Calluna;8;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Carex panicea;Carex;11;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Cetraria islandica;Cetraria;3;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL ;;;;;;;;;;L;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Cladonia sp.;Cladonia;17;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL ;;;;;;;;;;L;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Juniperus communis;Juniperusus;4;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;0;86,61;13,39;S;8;5;5;3;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Molinia caerulea;Molinia;12;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Racomitrium lanuginosum;Racomitrium;18;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;;;;;7;4;2;1;0;B;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Rock lichen;Rock lichen;3;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;;;;;;;;;;;L;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Trichophorum cespitosum;Trichophorum;1;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;1,19;98,81;0;S;8;8;2;1;0;V;590364,2494;7199848,112
Ytre_vikna;3;5;19.07.2024;0;10;0;Vaccinium uliginosum ;Vaccinium;3;4,32;23,05;261,8;388,47;439,47;497,77;141,69;139,56;2,13;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;590364,2494;7199848,112
Ytre_vikna;3;6;19.07.2024;0;0;0;Andromeda polifolia;Andromeda;20;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;2,28;97,72;0;S;9;9;1;1;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Arctous alpina ;Arctous;7;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Calluna vulgaris ;Calluna;9;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Carex bigelowii;Carex;8;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL ;13,48;65,48;21,04;S/SR;7;5;2;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Cetraria islandica;Cetraria;5;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL ;;;;;;;;;;L;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Cladonia sp.;Cladonia;20;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL ;;;;;;;;;;L;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Dactylorhiza maculata;Dactylorhiza;2;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;49,8;0;50,2;CR;7;7;3;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Dicranum sp. ;Dicranum;5;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL ;;;;;;;;;;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Empetrum nigrum;Empetrum;18;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;0;100;0;S;7;6;2;1;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Erica tetralix;Erica;3;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;0;100;0;S;8;8;2;1;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Hylocomium splendens;Hylocomium;3;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;6;5;4;2;0;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;16;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;6;4;4;4;0;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;10;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;6;5;2;2;0;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;8;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;6;5;2;2;0;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;10;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;7;4;2;1;0;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Sphagnum sp. ;Sphagnum;2;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;;;;;;;;;;B;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;5;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;1,19;98,81;0;S;8;8;2;1;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;5;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;6;19.07.2024;0;0;0;Vaccinium vitis-idaea;Vaccinium;9;4,44;29,18;256,97;383,91;428,2;487,47;140,68;139,37;1,31;2012;NOL;3,36;96,64;0;S;6;5;2;2;0;V;590372,1829;7199839,88
Ytre_vikna;3;7;18.07.2024;0;5;15;Agrostis capillaris ;Agrostis;5;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;5,9;52,83;41,27;SR;6;5;4;4;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Arctousostaphylos uva-ursi;Arctousostaphylos;5;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;11,34;88,66;0;S;7;5;2;2;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Avenella flexuosa;Avenella;10;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Calluna vulgaris ;Calluna;17;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Cerastium fontanum ;Cerastium;5;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL ;10,47;12,32;77,21;R/SR;7;5;5;4;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Ceratodon purpureus;Ceratodon;1;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL ;;;;;7;4;5;3;1;B;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Chamaenerion angustifolium;Chamaenerion;2;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;;;;;6;5;6;5;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Cirriphyllum piliferum;Cirriphyllum;6;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL ;;;;;4;6;6;6;0;B;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Cladonia sp.;Cladonia;10;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL ;;;;;;;;;;L;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Euphrasia sp. ;Euphrasia;7;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;;;;;;;;;;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Lotus corniculatus ;Lotus;4;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;14,21;18,98;66,81;R/SR;7;4;6;2;1;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Luzula multiflora;Luzula;1;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;9,74;47,32;42,94;SR;7;6;3;3;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Molinia caerulea;Molinia;1;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Pleurozium schreberi;Pleurozium;1;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;;;;;6;5;2;2;0;B;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Polytrichum sp. ;Polytrichum;6;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;;;;;;;;;;B;588645,629;7198526,794
Ytre_vikna;3;7;18.07.2024;0;5;15;Racomitrium lanuginosum;Racomitrium;2;1,32;35,32;244,78;302,32;336,82;381,06;96,49;96,5;-0,01;2012;NOL;;;;;7;4;2;1;0;B;588645,629;7198526,794
Ytre_vikna;3;8;22.07.2024;0;0;0;Agrostis capillaris ;Agrostis;2;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;5,9;52,83;41,27;SR;6;5;4;4;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Arctous alpina ;Arctous;3;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Avenella flexuosa;Avenella;17;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Betula pubescens;Betula;2;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;;;;;7;7;4;4;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Calluna vulgaris ;Calluna;15;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Chamaenerion angustifolium;Chamaenerion;2;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;39,12;30,69;30,19;CSR;6;5;6;5;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Dicranum sp. ;Dicranum;2;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL ;;;;;;;;;;B;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Empetrum nigrum;Empetrum;10;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;0;100;0;S;7;6;2;1;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Gymnocarpium dryopteris;Gymnocarpium;3;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;33,09;10,5;56,41;R/CSR;4;5;4;4;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Lysimachia europaea;Lysimachia;6;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Molinia caerulea;Molinia;9;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;589770,4621;7198978,154
Ytre_vikna;3;8;22.07.2024;0;0;0;Potentilla erecta ;Potentilla;5;9,34;135,17;208,93;345,05;501,46;572,92;95,5;96,02;-0,53;2012;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;589770,4621;7198978,154
Ytre_vikna;3;9;19.07.2024;0;0;0;Agrostis stolonifera;Agrostis;4;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;11,4;46,71;41,89;SR/CSR;7;6;7;6;1;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Andromeda polifolia;Andromeda;11;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;2,28;97,72;0;S;9;9;1;1;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Avenella flexuosa;Avenella;20;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Betula nana;Betula;6;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Betula pubescens;Betula;4;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;;;;;7;7;4;4;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Calluna vulgaris ;Calluna;20;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Chamaenerion angustifolium;Chamaenerion;6;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;39,12;30,69;30,19;CSR;6;5;6;5;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Lysimachia europaea;Lysimachia;10;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Molinia caerulea;Molinia;4;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Polytrichum sp. ;Polytrichum;4;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;;;;;;;;;;B;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Potentilla erecta ;Potentilla;2;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Vaccinium myrtillus;Vaccinium;4;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;13,15;43,56;43,29;SR/CSR;6;6;2;2;0;V;590478,5763;7199749,955
Ytre_vikna;3;9;19.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;5;2,43;158,45;251,66;289,36;340,11;376,47;133,48;133,78;-0,29;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;590478,5763;7199749,955
Ytre_vikna;3;10;20.07.2024;0;0;45;Avenella flexuosa;Avenella;11;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Calluna vulgaris ;Calluna;4;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Carex panicea;Carex;4;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Cerastium fontanum ;Cerastium;1;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL ;10,47;12,32;77,21;R/SR;7;5;5;4;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Cladonia sp.;Cladonia;2;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL ;;;;;;;;;;L;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Empetrum nigrum;Empetrum;8;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;0;100;0;S;7;6;2;1;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Lysimachia europaea;Lysimachia;3;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Polytrichum sp. ;Polytrichum;7;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;;;;;;;;;;B;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Racomitrium lanuginosum;Racomitrium;4;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;;;;;7;4;2;1;0;B;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Salix aurita;Salix;16;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;;;;;7;8;4;3;0;V;590274,062;7199568,778
Ytre_vikna;3;10;20.07.2024;0;0;45;Vaccinium vitis-idaea;Vaccinium;6;0,02;33,23;314,06;316,42;327,21;329,07;142,76;142,76;0;2012;NOL;3,36;96,64;0;S;6;5;2;2;0;V;590274,062;7199568,778
Ytre_vikna;3;11;18.07.2024;0;0;0;Arctous alpina ;Arctous;2;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Calluna vulgaris ;Calluna;4;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Cladonia sp.;Cladonia;6;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL ;;;;;;;;;;L;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Empetrum nigrum;Empetrum;20;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;0;100;0;S;7;6;2;1;0;V;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Hylocomium splendens;Hylocomium;19;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;;;;;6;5;4;2;0;B;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Juniperus communis;Juniperus;1;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;0;86,61;13,39;S;8;5;5;3;0;V;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;17;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;;;;;6;5;2;2;0;B;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;8;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;;;;;7;4;2;1;0;B;589015,8652;7198783,455
Ytre_vikna;3;11;18.07.2024;0;0;0;Vaccinium vitis-idaea;Vaccinium;18;9,36;232,56;251,28;274,46;402,25;484,4;86,22;84,36;1,86;2012;NOL;3,36;96,64;0;S;6;5;2;2;0;V;589015,8652;7198783,455
Ytre_vikna;3;12;22.07.2024;0;0;15;Arctous alpina ;Arctous;17;3,07;111,81;194,53;369,96;436,82;497,98;85;83,8;1,2;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;589620,6305;7198798,074
Ytre_vikna;3;12;22.07.2024;0;0;15;Avenella flexuosa;Avenella;20;3,07;111,81;194,53;369,96;436,82;497,98;85;83,8;1,2;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;589620,6305;7198798,074
